"소재지(시군구)별(1)",소재지(시군구)별(2),2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"소재지(시군구)별(1)",소재지(시군구)별(2),도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역,도시지역,녹지지역,녹지지역
"소재지(시군구)별(1)",소재지(시군구)별(2),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%),면적 (㎡),면적 (㎡),비율 (%)
"경상북도",영덕군,18911332,10728656,56.73,18911332,10728656,56.73,18911332,10728656,56.73,15669000,10728656,68.47
"경상북도",청도군,21150000,18371002,86.86,21150000,18371002,86.86,21150000,18371002,86.86,21150000,18371002,86.86
"경상북도",고령군,32492599,25800280,79.40,32473748,25802895,79.46,32473748,25802895,79.46,32473748,25800330,79.45
"경상북도",성주군,10584723,6490690,61.32,10584723,6490690,61.32,10583153,6490690,61.33,10583153,6490705,61.33
"경상북도",칠곡군,148869428,129703472,87.13,148869428,129703472,87.13,148865952,129703142,87.13,148865952,129703142,87.13
"경상북도",예천군,16347826,9407750,57.55,16347828,9407751,57.55,16347828,9407751,57.55,16347828,9407751,57.55
"경상북도",봉화군,9484653,7267685,76.63,9484653,7267685,76.63,9484653,7267685,76.63,9484653,7309444,77.07
"경상북도",울진군,47920405,33721772,70.37,47920405,33721772,70.37,47920405,33721772,70.37,47920405,33721772,70.37
"경상북도",울릉군,10483319,9099674,86.80,10483319,9099674,86.80,10483319,9099674,86.80,10483319,9099674,86.80
"경상남도",소계,2007719820,1474575866,73.45,2008568781,1473933845,73.38,2004845346,1474005446,73.52,2007710621,1470869189,73.26
"경상남도",창원시,595333663,359448767,60.38,595333663,358663117,60.25,595333540,359388722,60.37,595333540,359030870,60.31
"경상남도",진주시,275744020,247502544,89.76,275746360,247504188,89.76,275745226,247503396,89.76,275745526,247457444,89.74
"경상남도",통영시,61682008,41148140,66.71,61698772,41148140,66.69,58919895,41195972,69.92,61728545,41195972,66.74
"경상남도",사천시,92095429,67261637,73.03,92910748,67261637,72.39,92916327,67274910,72.40,92916793,67262819,72.39
"경상남도",김해시,267087930,208527614,78.07,267062845,208530279,78.08,267067205,207844995,77.82,267179611,208912102,78.19
"경상남도",밀양시,61769242,45715282,74.01,61441669,45757459,74.47,61441669,45757459,74.47,61441669,45757459,74.47
"경상남도",거제시,98609973,62456146,63.34,98620051,62413020,63.29,97944801,62411257,63.72,97944801,62411257,63.72
"경상남도",양산시,312975446,266584525,85.18,312975446,266584525,85.18,312975446,266552105,85.17,311750184,262664023,84.25
"경상남도",의령군,15830845,11940463,75.43,15832558,11940463,75.42,15832558,11940463,75.42,16184652,11998026,74.13
"경상남도",함안군,39479042,27299289,69.15,39479042,27449089,69.53,39195903,27449089,70.03,40012524,27485319,68.69
"경상남도",창녕군,49409506,39009926,78.95,49474929,39000395,78.83,49474929,39000395,78.83,49474929,39000395,78.83
"경상남도",고성군,23219220,13111588,56.47,23350496,13111588,56.15,23350496,13111588,56.15,23350496,13111588,56.15
"경상남도",남해군,11801283,10352602,87.72,11801283,10352602,87.72,11801283,10352602,87.72,11801283,10359422,87.78
"경상남도",하동군,17536071,6641046,37.87,17535890,6641046,37.87,17535890,6641046,37.87,17535890,6641046,37.87
"경상남도",산청군,10302447,6420236,62.32,10461334,6420236,61.37,10466483,6425386,61.39,10466483,6425386,61.39
"경상남도",함양군,19391344,15924280,82.12,19391344,15924280,82.12,19391344,15924280,82.12,19391344,15924280,82.12
"경상남도",거창군,31906464,25413367,79.65,31906464,25413367,79.65,31906464,25413367,79.65,31906464,25413367,79.65
"경상남도",합천군,23545887,19818414,84.17,23545887,19818414,84.17,23545887,19818414,84.17,23545887,19818414,84.17
"제주특별자치도",소계,470628248,388960010,82.65,470628248,388960010,82.65,469737358,388270154,82.66,469737358,388270154,82.66
"제주특별자치도",제주시,230872373,184176961,79.77,230872373,184176961,79.77,230285390,183793929,79.81,230285390,183793929,79.81
"제주특별자치도",서귀포시,239755875,204783049,85.41,239755875,204783049,85.41,239451968,204476225,85.39,239451968,204476225,85.39
